+4.95601e+10ns POS: x=154.686, y=210, z=0; VEL:0, y=0, z=0
+4.95601e+10ns POS: x=154.686, y=210, z=0; VEL:50.1163, y=0, z=0
+4.98064e+10ns POS: x=150, y=170, z=0; VEL:0, y=0, z=0
+4.98064e+10ns POS: x=150, y=170, z=0; VEL:0, y=50.1445, z=0
+4.99194e+10ns POS: x=150, y=175.667, z=0; VEL:0, y=0, z=0
+4.99194e+10ns POS: x=150, y=175.667, z=0; VEL:0, y=50.0168, z=0
+5.00194e+10ns POS: x=150, y=180.667, z=0; VEL:0, y=0, z=0
+5.00194e+10ns POS: x=150, y=180.667, z=0; VEL:0, y=50, z=0
+5.02647e+10ns POS: x=190, y=210, z=0; VEL:0, y=0, z=0
+5.02647e+10ns POS: x=190, y=210, z=0; VEL:0, y=-50.1163, z=0
+5.0606e+10ns POS: x=150, y=210, z=0; VEL:0, y=0, z=0
+5.0606e+10ns POS: x=150, y=210, z=0; VEL:50, y=0, z=0
+5.07194e+10ns POS: x=155.667, y=210, z=0; VEL:0, y=0, z=0
+5.07194e+10ns POS: x=155.667, y=210, z=0; VEL:50, y=0, z=0
+5.1006e+10ns POS: x=170, y=210, z=0; VEL:0, y=0, z=0
+5.1006e+10ns POS: x=170, y=210, z=0; VEL:0, y=-50, z=0
+5.10628e+10ns POS: x=190, y=170, z=0; VEL:0, y=0, z=0
+5.10628e+10ns POS: x=190, y=170, z=0; VEL:50.1163, y=0, z=0
+5.14619e+10ns POS: x=210, y=170, z=0; VEL:0, y=0, z=0
+5.14619e+10ns POS: x=210, y=170, z=0; VEL:0, y=-50.1163, z=0
+5.15554e+10ns POS: x=210, y=165.314, z=0; VEL:0, y=0, z=0
+5.15554e+10ns POS: x=210, y=165.314, z=0; VEL:0, y=-50.3702, z=0
+5.20194e+10ns POS: x=170, y=159.333, z=0; VEL:0, y=0, z=0
+5.20194e+10ns POS: x=170, y=159.333, z=0; VEL:0, y=-50.031, z=0
+5.22565e+10ns POS: x=210, y=130, z=0; VEL:0, y=0, z=0
+5.22565e+10ns POS: x=210, y=130, z=0; VEL:-50.3702, y=0, z=0
+5.26057e+10ns POS: x=170, y=130, z=0; VEL:0, y=0, z=0
+5.26057e+10ns POS: x=170, y=130, z=0; VEL:50.031, y=0, z=0
+5.26473e+10ns POS: x=190.314, y=130, z=0; VEL:0, y=0, z=0
+5.26473e+10ns POS: x=190.314, y=130, z=0; VEL:-50.0798, y=0, z=0
+5.27472e+10ns POS: x=185.314, y=130, z=0; VEL:0, y=0, z=0
+5.27472e+10ns POS: x=185.314, y=130, z=0; VEL:-50, y=0, z=0
+5.28189e+10ns POS: x=180.667, y=130, z=0; VEL:0, y=0, z=0
+5.28189e+10ns POS: x=180.667, y=130, z=0; VEL:50.2124, y=0, z=0
+5.30048e+10ns POS: x=190, y=130, z=0; VEL:0, y=0, z=0
+5.30048e+10ns POS: x=190, y=130, z=0; VEL:0, y=50.2124, z=0
+5.34031e+10ns POS: x=190, y=150, z=0; VEL:0, y=0, z=0
+5.34031e+10ns POS: x=190, y=150, z=0; VEL:50.2124, y=0, z=0
+5.34535e+10ns POS: x=150, y=130, z=0; VEL:0, y=0, z=0
+5.34535e+10ns POS: x=150, y=130, z=0; VEL:0, y=-50, z=0
+5.37151e+10ns POS: x=205.667, y=150, z=0; VEL:0, y=0, z=0
+5.37151e+10ns POS: x=205.667, y=150, z=0; VEL:50, y=0, z=0
+5.37472e+10ns POS: x=150, y=115.314, z=0; VEL:0, y=0, z=0
+5.37472e+10ns POS: x=150, y=115.314, z=0; VEL:0, y=-50, z=0
+5.38017e+10ns POS: x=210, y=150, z=0; VEL:0, y=0, z=0
+5.38017e+10ns POS: x=210, y=150, z=0; VEL:0, y=50, z=0
+5.40472e+10ns POS: x=150, y=100.314, z=0; VEL:0, y=0, z=0
+5.40472e+10ns POS: x=150, y=100.314, z=0; VEL:0, y=-50.0374, z=0
+5.41471e+10ns POS: x=150, y=95.3142, z=0; VEL:0, y=0, z=0
+5.41471e+10ns POS: x=150, y=95.3142, z=0; VEL:0, y=-50, z=0
+5.42017e+10ns POS: x=210, y=170, z=0; VEL:0, y=0, z=0
+5.42017e+10ns POS: x=210, y=170, z=0; VEL:-50, y=0, z=0
+5.42471e+10ns POS: x=150, y=90.3142, z=0; VEL:0, y=0, z=0
+5.42471e+10ns POS: x=150, y=90.3142, z=0; VEL:0, y=-50, z=0
+5.45151e+10ns POS: x=194.333, y=170, z=0; VEL:0, y=0, z=0
+5.45151e+10ns POS: x=194.333, y=170, z=0; VEL:-50.2713, y=0, z=0
+5.4714e+10ns POS: x=184.333, y=170, z=0; VEL:0, y=0, z=0
+5.4714e+10ns POS: x=184.333, y=170, z=0; VEL:-50, y=0, z=0
+5.48471e+10ns POS: x=150, y=60.3142, z=0; VEL:0, y=0, z=0
+5.48471e+10ns POS: x=150, y=60.3142, z=0; VEL:0, y=-50, z=0
+5.49471e+10ns POS: x=150, y=55.3142, z=0; VEL:0, y=0, z=0
+5.49471e+10ns POS: x=150, y=55.3142, z=0; VEL:0, y=-50, z=0
+5.50007e+10ns POS: x=170, y=170, z=0; VEL:0, y=0, z=0
+5.50007e+10ns POS: x=170, y=170, z=0; VEL:0, y=50, z=0
+5.54534e+10ns POS: x=150, y=30, z=0; VEL:0, y=0, z=0
+5.54534e+10ns POS: x=150, y=30, z=0; VEL:50, y=0, z=0
+5.58007e+10ns POS: x=170, y=210, z=0; VEL:0, y=0, z=0
+5.58007e+10ns POS: x=170, y=210, z=0; VEL:50, y=0, z=0
+5.5814e+10ns POS: x=170.667, y=210, z=0; VEL:0, y=0, z=0
+5.5814e+10ns POS: x=170.667, y=210, z=0; VEL:50.1547, y=0, z=0
+5.59471e+10ns POS: x=174.686, y=30, z=0; VEL:0, y=0, z=0
+5.59471e+10ns POS: x=174.686, y=30, z=0; VEL:50, y=0, z=0
+5.61131e+10ns POS: x=185.667, y=210, z=0; VEL:0, y=0, z=0
+5.61131e+10ns POS: x=185.667, y=210, z=0; VEL:50.2422, y=0, z=0
+5.61993e+10ns POS: x=190, y=210, z=0; VEL:0, y=0, z=0
+5.61993e+10ns POS: x=190, y=210, z=0; VEL:0, y=-50.2422, z=0
+5.66534e+10ns POS: x=210, y=30, z=0; VEL:0, y=0, z=0
+5.66534e+10ns POS: x=210, y=30, z=0; VEL:0, y=50, z=0
+5.69471e+10ns POS: x=210, y=44.6858, z=0; VEL:0, y=0, z=0
+5.69471e+10ns POS: x=210, y=44.6858, z=0; VEL:0, y=50, z=0
+5.69955e+10ns POS: x=190, y=170, z=0; VEL:0, y=0, z=0
+5.69955e+10ns POS: x=190, y=170, z=0; VEL:50.2422, y=0, z=0
+5.70534e+10ns POS: x=210, y=50, z=0; VEL:0, y=0, z=0
+5.70534e+10ns POS: x=210, y=50, z=0; VEL:-50, y=0, z=0
+5.71083e+10ns POS: x=195.667, y=170, z=0; VEL:0, y=0, z=0
+5.71083e+10ns POS: x=195.667, y=170, z=0; VEL:50, y=0, z=0
+5.73949e+10ns POS: x=210, y=170, z=0; VEL:0, y=0, z=0
+5.73949e+10ns POS: x=210, y=170, z=0; VEL:0, y=-50, z=0
+5.74534e+10ns POS: x=190, y=50, z=0; VEL:0, y=0, z=0
+5.74534e+10ns POS: x=190, y=50, z=0; VEL:0, y=-50, z=0
+5.77083e+10ns POS: x=210, y=154.333, z=0; VEL:0, y=0, z=0
+5.77083e+10ns POS: x=210, y=154.333, z=0; VEL:0, y=-50, z=0
+5.77949e+10ns POS: x=210, y=150, z=0; VEL:0, y=0, z=0
+5.77949e+10ns POS: x=210, y=150, z=0; VEL:-50, y=0, z=0
+5.78083e+10ns POS: x=209.333, y=150, z=0; VEL:0, y=0, z=0
+5.78083e+10ns POS: x=209.333, y=150, z=0; VEL:-50, y=0, z=0
+5.78471e+10ns POS: x=190, y=30.3142, z=0; VEL:0, y=0, z=0
+5.78471e+10ns POS: x=190, y=30.3142, z=0; VEL:0, y=-50.2328, z=0
+5.80462e+10ns POS: x=190, y=20.3142, z=0; VEL:0, y=0, z=0
+5.80462e+10ns POS: x=190, y=20.3142, z=0; VEL:0, y=-50, z=0
+5.82525e+10ns POS: x=190, y=10, z=0; VEL:0, y=0, z=0
+5.82525e+10ns POS: x=190, y=10, z=0; VEL:50, y=0, z=0
+5.85462e+10ns POS: x=204.686, y=10, z=0; VEL:0, y=0, z=0
+5.85462e+10ns POS: x=204.686, y=10, z=0; VEL:50, y=0, z=0
+5.85949e+10ns POS: x=170, y=150, z=0; VEL:0, y=0, z=0
+5.85949e+10ns POS: x=170, y=150, z=0; VEL:0, y=-50, z=0
+5.86462e+10ns POS: x=209.686, y=10, z=0; VEL:0, y=0, z=0
+5.86462e+10ns POS: x=209.686, y=10, z=0; VEL:50.0434, y=0, z=0
+5.86524e+10ns POS: x=210, y=10, z=0; VEL:0, y=0, z=0
+5.86524e+10ns POS: x=210, y=10, z=0; VEL:0, y=50.0434, z=0
+5.89083e+10ns POS: x=170, y=134.333, z=0; VEL:0, y=0, z=0
+5.89083e+10ns POS: x=170, y=134.333, z=0; VEL:0, y=-50, z=0
+5.89459e+10ns POS: x=210, y=24.6858, z=0; VEL:0, y=0, z=0
+5.89459e+10ns POS: x=210, y=24.6858, z=0; VEL:0, y=50.1721, z=0
+5.89949e+10ns POS: x=170, y=130, z=0; VEL:0, y=0, z=0
+5.89949e+10ns POS: x=170, y=130, z=0; VEL:50, y=0, z=0
+5.91083e+10ns POS: x=175.667, y=130, z=0; VEL:0, y=0, z=0
+5.91083e+10ns POS: x=175.667, y=130, z=0; VEL:50, y=0, z=0
+5.93949e+10ns POS: x=190, y=130, z=0; VEL:0, y=0, z=0
+5.93949e+10ns POS: x=190, y=130, z=0; VEL:0, y=-50, z=0
+5.94505e+10ns POS: x=210, y=50, z=0; VEL:0, y=0, z=0
+5.94505e+10ns POS: x=210, y=50, z=0; VEL:-50.1721, y=0, z=0
+5.96435e+10ns POS: x=200.314, y=50, z=0; VEL:0, y=0, z=0
+5.96435e+10ns POS: x=200.314, y=50, z=0; VEL:-50, y=0, z=0
+6.01949e+10ns POS: x=190, y=90, z=0; VEL:0, y=0, z=0
+6.01949e+10ns POS: x=190, y=90, z=0; VEL:50, y=0, z=0
+6.05949e+10ns POS: x=210, y=90, z=0; VEL:0, y=0, z=0
+6.05949e+10ns POS: x=210, y=90, z=0; VEL:0, y=50, z=0
+6.06083e+10ns POS: x=210, y=90.6672, z=0; VEL:0, y=0, z=0
+6.06083e+10ns POS: x=210, y=90.6672, z=0; VEL:0, y=50, z=0
+6.06435e+10ns POS: x=150.314, y=50, z=0; VEL:0, y=0, z=0
+6.06435e+10ns POS: x=150.314, y=50, z=0; VEL:-50, y=0, z=0
+6.09083e+10ns POS: x=210, y=105.667, z=0; VEL:0, y=0, z=0
+6.09083e+10ns POS: x=210, y=105.667, z=0; VEL:0, y=50, z=0
+6.10498e+10ns POS: x=130, y=50, z=0; VEL:0, y=0, z=0
+6.10498e+10ns POS: x=130, y=50, z=0; VEL:0, y=-50, z=0
+6.11083e+10ns POS: x=210, y=115.667, z=0; VEL:0, y=0, z=0
+6.11083e+10ns POS: x=210, y=115.667, z=0; VEL:0, y=50, z=0
+6.13083e+10ns POS: x=210, y=125.667, z=0; VEL:0, y=0, z=0
+6.13083e+10ns POS: x=210, y=125.667, z=0; VEL:0, y=50, z=0
+6.13949e+10ns POS: x=210, y=130, z=0; VEL:0, y=0, z=0
+6.13949e+10ns POS: x=210, y=130, z=0; VEL:-50, y=0, z=0
+6.14498e+10ns POS: x=130, y=30, z=0; VEL:0, y=0, z=0
+6.14498e+10ns POS: x=130, y=30, z=0; VEL:50, y=0, z=0
+6.17083e+10ns POS: x=194.333, y=130, z=0; VEL:0, y=0, z=0
+6.17083e+10ns POS: x=194.333, y=130, z=0; VEL:-50.1998, y=0, z=0
+6.17946e+10ns POS: x=190, y=130, z=0; VEL:0, y=0, z=0
+6.17946e+10ns POS: x=190, y=130, z=0; VEL:0, y=50.1998, z=0
+6.18498e+10ns POS: x=150, y=30, z=0; VEL:0, y=0, z=0
+6.18498e+10ns POS: x=150, y=30, z=0; VEL:0, y=50, z=0
+6.19435e+10ns POS: x=150, y=34.6858, z=0; VEL:0, y=0, z=0
+6.19435e+10ns POS: x=150, y=34.6858, z=0; VEL:0, y=50.1316, z=0
+6.20432e+10ns POS: x=150, y=39.6858, z=0; VEL:0, y=0, z=0
+6.20432e+10ns POS: x=150, y=39.6858, z=0; VEL:0, y=50.0254, z=0
+6.21432e+10ns POS: x=150, y=44.6858, z=0; VEL:0, y=0, z=0
+6.21432e+10ns POS: x=150, y=44.6858, z=0; VEL:0, y=50.2575, z=0
+6.22063e+10ns POS: x=190, y=150.667, z=0; VEL:0, y=0, z=0
+6.22063e+10ns POS: x=190, y=150.667, z=0; VEL:0, y=50.0917, z=0
+6.25057e+10ns POS: x=190, y=165.667, z=0; VEL:0, y=0, z=0
+6.25057e+10ns POS: x=190, y=165.667, z=0; VEL:0, y=50, z=0
+6.25924e+10ns POS: x=190, y=170, z=0; VEL:0, y=0, z=0
+6.25924e+10ns POS: x=190, y=170, z=0; VEL:50, y=0, z=0
+6.29391e+10ns POS: x=150, y=84.6858, z=0; VEL:0, y=0, z=0
+6.29391e+10ns POS: x=150, y=84.6858, z=0; VEL:0, y=50, z=0
+6.29924e+10ns POS: x=210, y=170, z=0; VEL:0, y=0, z=0
+6.29924e+10ns POS: x=210, y=170, z=0; VEL:0, y=-50, z=0
+6.33924e+10ns POS: x=210, y=150, z=0; VEL:0, y=0, z=0
+6.33924e+10ns POS: x=210, y=150, z=0; VEL:-50, y=0, z=0
+6.34391e+10ns POS: x=150, y=109.686, z=0; VEL:0, y=0, z=0
+6.34391e+10ns POS: x=150, y=109.686, z=0; VEL:0, y=50, z=0
+6.34454e+10ns POS: x=150, y=110, z=0; VEL:0, y=0, z=0
+6.34454e+10ns POS: x=150, y=110, z=0; VEL:50, y=0, z=0
+6.35057e+10ns POS: x=204.333, y=150, z=0; VEL:0, y=0, z=0
+6.35057e+10ns POS: x=204.333, y=150, z=0; VEL:-50.2702, y=0, z=0
+6.37047e+10ns POS: x=194.333, y=150, z=0; VEL:0, y=0, z=0
+6.37047e+10ns POS: x=194.333, y=150, z=0; VEL:-50, y=0, z=0
+6.39391e+10ns POS: x=174.686, y=110, z=0; VEL:0, y=0, z=0
+6.39391e+10ns POS: x=174.686, y=110, z=0; VEL:50, y=0, z=0
+6.40391e+10ns POS: x=179.686, y=110, z=0; VEL:0, y=0, z=0
+6.40391e+10ns POS: x=179.686, y=110, z=0; VEL:50.1144, y=0, z=0
+6.41047e+10ns POS: x=174.333, y=150, z=0; VEL:0, y=0, z=0
+6.41047e+10ns POS: x=174.333, y=150, z=0; VEL:-50, y=0, z=0
+6.41389e+10ns POS: x=184.686, y=110, z=0; VEL:0, y=0, z=0
+6.41389e+10ns POS: x=184.686, y=110, z=0; VEL:50.266, y=0, z=0
+6.41913e+10ns POS: x=170, y=150, z=0; VEL:0, y=0, z=0
+6.41913e+10ns POS: x=170, y=150, z=0; VEL:0, y=-50, z=0
+6.42047e+10ns POS: x=170, y=149.333, z=0; VEL:0, y=0, z=0
+6.42047e+10ns POS: x=170, y=149.333, z=0; VEL:0, y=-50, z=0
+6.43378e+10ns POS: x=194.686, y=110, z=0; VEL:0, y=0, z=0
+6.43378e+10ns POS: x=194.686, y=110, z=0; VEL:50.2227, y=0, z=0
+6.44374e+10ns POS: x=199.686, y=110, z=0; VEL:0, y=0, z=0
+6.44374e+10ns POS: x=199.686, y=110, z=0; VEL:50.3216, y=0, z=0
+6.46047e+10ns POS: x=170, y=129.333, z=0; VEL:0, y=0, z=0
+6.46047e+10ns POS: x=170, y=129.333, z=0; VEL:0, y=-50, z=0
+6.46423e+10ns POS: x=210, y=110, z=0; VEL:0, y=0, z=0
+6.46423e+10ns POS: x=210, y=110, z=0; VEL:0, y=-50.3216, z=0
+6.47047e+10ns POS: x=170, y=124.333, z=0; VEL:0, y=0, z=0
+6.47047e+10ns POS: x=170, y=124.333, z=0; VEL:0, y=-50, z=0
+6.48047e+10ns POS: x=170, y=119.333, z=0; VEL:0, y=0, z=0
+6.48047e+10ns POS: x=170, y=119.333, z=0; VEL:0, y=-50.0674, z=0
+6.50044e+10ns POS: x=170, y=109.333, z=0; VEL:0, y=0, z=0
+6.50044e+10ns POS: x=170, y=109.333, z=0; VEL:0, y=-50, z=0
+6.52044e+10ns POS: x=170, y=99.3328, z=0; VEL:0, y=0, z=0
+6.52044e+10ns POS: x=170, y=99.3328, z=0; VEL:0, y=-50.0734, z=0
+6.53908e+10ns POS: x=170, y=90, z=0; VEL:0, y=0, z=0
+6.53908e+10ns POS: x=170, y=90, z=0; VEL:50.0734, y=0, z=0
+6.54372e+10ns POS: x=210, y=70, z=0; VEL:0, y=0, z=0
+6.54372e+10ns POS: x=210, y=70, z=0; VEL:-50.3216, y=0, z=0
+6.57902e+10ns POS: x=190, y=90, z=0; VEL:0, y=0, z=0
+6.57902e+10ns POS: x=190, y=90, z=0; VEL:0, y=-50.0734, z=0
+6.58347e+10ns POS: x=190, y=70, z=0; VEL:0, y=0, z=0
+6.58347e+10ns POS: x=190, y=70, z=0; VEL:0, y=50.3216, z=0
+6.59278e+10ns POS: x=190, y=74.6858, z=0; VEL:0, y=0, z=0
+6.59278e+10ns POS: x=190, y=74.6858, z=0; VEL:0, y=50, z=0
+6.61031e+10ns POS: x=190, y=74.3328, z=0; VEL:0, y=0, z=0
+6.61031e+10ns POS: x=190, y=74.3328, z=0; VEL:0, y=-50.3688, z=0
+6.61891e+10ns POS: x=190, y=70, z=0; VEL:0, y=0, z=0
+6.61891e+10ns POS: x=190, y=70, z=0; VEL:50.3688, y=0, z=0
+6.62023e+10ns POS: x=190.667, y=70, z=0; VEL:0, y=0, z=0
+6.62023e+10ns POS: x=190.667, y=70, z=0; VEL:50.4455, y=0, z=0
+6.62341e+10ns POS: x=190, y=90, z=0; VEL:0, y=0, z=0
+6.62341e+10ns POS: x=190, y=90, z=0; VEL:50, y=0, z=0
+6.65856e+10ns POS: x=210, y=70, z=0; VEL:0, y=0, z=0
+6.65856e+10ns POS: x=210, y=70, z=0; VEL:0, y=50.4455, z=0
+6.66341e+10ns POS: x=210, y=90, z=0; VEL:0, y=0, z=0
+6.66341e+10ns POS: x=210, y=90, z=0; VEL:0, y=-50, z=0
+6.6982e+10ns POS: x=210, y=90, z=0; VEL:0, y=0, z=0
+6.6982e+10ns POS: x=210, y=90, z=0; VEL:-50.4455, y=0, z=0
+6.70944e+10ns POS: x=204.333, y=90, z=0; VEL:0, y=0, z=0
+6.70944e+10ns POS: x=204.333, y=90, z=0; VEL:-50, y=0, z=0
+6.71278e+10ns POS: x=210, y=65.3142, z=0; VEL:0, y=0, z=0
+6.71278e+10ns POS: x=210, y=65.3142, z=0; VEL:0, y=-50.1, z=0
+6.72276e+10ns POS: x=210, y=60.3142, z=0; VEL:0, y=0, z=0
+6.72276e+10ns POS: x=210, y=60.3142, z=0; VEL:0, y=-50, z=0
+6.74276e+10ns POS: x=210, y=50.3142, z=0; VEL:0, y=0, z=0
+6.74276e+10ns POS: x=210, y=50.3142, z=0; VEL:0, y=-50, z=0
+6.74339e+10ns POS: x=210, y=50, z=0; VEL:0, y=0, z=0
+6.74339e+10ns POS: x=210, y=50, z=0; VEL:-50, y=0, z=0
+6.76276e+10ns POS: x=200.314, y=50, z=0; VEL:0, y=0, z=0
+6.76276e+10ns POS: x=200.314, y=50, z=0; VEL:-50.168, y=0, z=0
+6.77272e+10ns POS: x=195.314, y=50, z=0; VEL:0, y=0, z=0
+6.77272e+10ns POS: x=195.314, y=50, z=0; VEL:-50, y=0, z=0
+6.8181e+10ns POS: x=150, y=90, z=0; VEL:0, y=0, z=0
+6.8181e+10ns POS: x=150, y=90, z=0; VEL:0, y=-50, z=0
+6.81944e+10ns POS: x=150, y=89.3328, z=0; VEL:0, y=0, z=0
+6.81944e+10ns POS: x=150, y=89.3328, z=0; VEL:0, y=-50.0274, z=0
+6.86335e+10ns POS: x=150, y=50, z=0; VEL:0, y=0, z=0
+6.86335e+10ns POS: x=150, y=50, z=0; VEL:0, y=50, z=0
+6.88272e+10ns POS: x=150, y=59.6858, z=0; VEL:0, y=0, z=0
+6.88272e+10ns POS: x=150, y=59.6858, z=0; VEL:0, y=50, z=0
+6.89806e+10ns POS: x=150, y=50, z=0; VEL:0, y=0, z=0
+6.89806e+10ns POS: x=150, y=50, z=0; VEL:50.0274, y=0, z=0
+6.89939e+10ns POS: x=150.667, y=50, z=0; VEL:0, y=0, z=0
+6.89939e+10ns POS: x=150.667, y=50, z=0; VEL:50, y=0, z=0
+6.91272e+10ns POS: x=150, y=74.6858, z=0; VEL:0, y=0, z=0
+6.91272e+10ns POS: x=150, y=74.6858, z=0; VEL:0, y=50, z=0
+6.93806e+10ns POS: x=170, y=50, z=0; VEL:0, y=0, z=0
+6.93806e+10ns POS: x=170, y=50, z=0; VEL:0, y=50, z=0
+6.94272e+10ns POS: x=150, y=89.6858, z=0; VEL:0, y=0, z=0
+6.94272e+10ns POS: x=150, y=89.6858, z=0; VEL:0, y=50, z=0
+6.94335e+10ns POS: x=150, y=90, z=0; VEL:0, y=0, z=0
+6.94335e+10ns POS: x=150, y=90, z=0; VEL:50, y=0, z=0
+6.95939e+10ns POS: x=170, y=60.6672, z=0; VEL:0, y=0, z=0
+6.95939e+10ns POS: x=170, y=60.6672, z=0; VEL:0, y=50, z=0
+6.97806e+10ns POS: x=170, y=70, z=0; VEL:0, y=0, z=0
+6.97806e+10ns POS: x=170, y=70, z=0; VEL:50, y=0, z=0
+6.97939e+10ns POS: x=170.667, y=70, z=0; VEL:0, y=0, z=0
+6.97939e+10ns POS: x=170.667, y=70, z=0; VEL:50, y=0, z=0
+6.98335e+10ns POS: x=170, y=90, z=0; VEL:0, y=0, z=0
+6.98335e+10ns POS: x=170, y=90, z=0; VEL:0, y=50, z=0
+7.01806e+10ns POS: x=190, y=70, z=0; VEL:0, y=0, z=0
+7.01806e+10ns POS: x=190, y=70, z=0; VEL:0, y=50, z=0
+7.02272e+10ns POS: x=170, y=109.686, z=0; VEL:0, y=0, z=0
+7.02272e+10ns POS: x=170, y=109.686, z=0; VEL:0, y=50, z=0
+7.05272e+10ns POS: x=170, y=124.686, z=0; VEL:0, y=0, z=0
+7.05272e+10ns POS: x=170, y=124.686, z=0; VEL:0, y=50.2063, z=0
+7.07939e+10ns POS: x=190, y=100.667, z=0; VEL:0, y=0, z=0
+7.07939e+10ns POS: x=190, y=100.667, z=0; VEL:0, y=50.3028, z=0
+7.13771e+10ns POS: x=190, y=130, z=0; VEL:0, y=0, z=0
+7.13771e+10ns POS: x=190, y=130, z=0; VEL:50.3028, y=0, z=0
+7.13903e+10ns POS: x=190.667, y=130, z=0; VEL:0, y=0, z=0
+7.13903e+10ns POS: x=190.667, y=130, z=0; VEL:50, y=0, z=0
+7.16903e+10ns POS: x=205.667, y=130, z=0; VEL:0, y=0, z=0
+7.16903e+10ns POS: x=205.667, y=130, z=0; VEL:50.1335, y=0, z=0
+7.17223e+10ns POS: x=170, y=184.686, z=0; VEL:0, y=0, z=0
+7.17223e+10ns POS: x=170, y=184.686, z=0; VEL:0, y=50, z=0
+7.17768e+10ns POS: x=210, y=130, z=0; VEL:0, y=0, z=0
+7.17768e+10ns POS: x=210, y=130, z=0; VEL:0, y=-50.1335, z=0
+7.18286e+10ns POS: x=170, y=190, z=0; VEL:0, y=0, z=0
+7.18286e+10ns POS: x=170, y=190, z=0; VEL:50, y=0, z=0
+7.18898e+10ns POS: x=210, y=124.333, z=0; VEL:0, y=0, z=0
+7.18898e+10ns POS: x=210, y=124.333, z=0; VEL:0, y=-50.0715, z=0
+7.20223e+10ns POS: x=179.686, y=190, z=0; VEL:0, y=0, z=0
+7.20223e+10ns POS: x=179.686, y=190, z=0; VEL:50.0214, y=0, z=0
+7.21894e+10ns POS: x=210, y=109.333, z=0; VEL:0, y=0, z=0
+7.21894e+10ns POS: x=210, y=109.333, z=0; VEL:0, y=-50, z=0
+7.25894e+10ns POS: x=210, y=89.3328, z=0; VEL:0, y=0, z=0
+7.25894e+10ns POS: x=210, y=89.3328, z=0; VEL:0, y=-50.262, z=0
+7.26283e+10ns POS: x=210, y=190, z=0; VEL:0, y=0, z=0
+7.26283e+10ns POS: x=210, y=190, z=0; VEL:0, y=-50.0214, z=0
+7.2974e+10ns POS: x=210, y=70, z=0; VEL:0, y=0, z=0
+7.2974e+10ns POS: x=210, y=70, z=0; VEL:-50.262, y=0, z=0
+7.29873e+10ns POS: x=209.333, y=70, z=0; VEL:0, y=0, z=0
+7.29873e+10ns POS: x=209.333, y=70, z=0; VEL:-50, y=0, z=0
+7.32873e+10ns POS: x=194.333, y=70, z=0; VEL:0, y=0, z=0
+7.32873e+10ns POS: x=194.333, y=70, z=0; VEL:-50.1837, y=0, z=0
+7.33218e+10ns POS: x=210, y=155.314, z=0; VEL:0, y=0, z=0
+7.33218e+10ns POS: x=210, y=155.314, z=0; VEL:0, y=-50.1565, z=0
+7.34214e+10ns POS: x=210, y=150.314, z=0; VEL:0, y=0, z=0
+7.34214e+10ns POS: x=210, y=150.314, z=0; VEL:0, y=-50.1838, z=0
+7.34277e+10ns POS: x=210, y=150, z=0; VEL:0, y=0, z=0
+7.34277e+10ns POS: x=210, y=150, z=0; VEL:-50.1838, y=0, z=0
+7.34866e+10ns POS: x=184.333, y=70, z=0; VEL:0, y=0, z=0
+7.34866e+10ns POS: x=184.333, y=70, z=0; VEL:-50, y=0, z=0
+7.37203e+10ns POS: x=195.314, y=150, z=0; VEL:0, y=0, z=0
+7.37203e+10ns POS: x=195.314, y=150, z=0; VEL:-50, y=0, z=0
+7.38266e+10ns POS: x=190, y=150, z=0; VEL:0, y=0, z=0
+7.38266e+10ns POS: x=190, y=150, z=0; VEL:0, y=50, z=0
+7.42266e+10ns POS: x=190, y=170, z=0; VEL:0, y=0, z=0
+7.42266e+10ns POS: x=190, y=170, z=0; VEL:50, y=0, z=0
+7.44866e+10ns POS: x=134.333, y=70, z=0; VEL:0, y=0, z=0
+7.44866e+10ns POS: x=134.333, y=70, z=0; VEL:-50.1571, y=0, z=0
+7.46266e+10ns POS: x=210, y=170, z=0; VEL:0, y=0, z=0
+7.46266e+10ns POS: x=210, y=170, z=0; VEL:0, y=-50, z=0
+7.4985e+10ns POS: x=109.333, y=70, z=0; VEL:0, y=0, z=0
+7.4985e+10ns POS: x=109.333, y=70, z=0; VEL:-50, y=0, z=0
+7.50266e+10ns POS: x=210, y=150, z=0; VEL:0, y=0, z=0
+7.50266e+10ns POS: x=210, y=150, z=0; VEL:-50, y=0, z=0
+7.53203e+10ns POS: x=195.314, y=150, z=0; VEL:0, y=0, z=0
+7.53203e+10ns POS: x=195.314, y=150, z=0; VEL:-50, y=0, z=0
+7.53716e+10ns POS: x=90, y=70, z=0; VEL:0, y=0, z=0
+7.53716e+10ns POS: x=90, y=70, z=0; VEL:0, y=50, z=0
+7.54266e+10ns POS: x=190, y=150, z=0; VEL:0, y=0, z=0
+7.54266e+10ns POS: x=190, y=150, z=0; VEL:0, y=-50, z=0
+7.56203e+10ns POS: x=190, y=140.314, z=0; VEL:0, y=0, z=0
+7.56203e+10ns POS: x=190, y=140.314, z=0; VEL:0, y=-50.0833, z=0
+7.57202e+10ns POS: x=190, y=135.314, z=0; VEL:0, y=0, z=0
+7.57202e+10ns POS: x=190, y=135.314, z=0; VEL:0, y=-50.3492, z=0
+7.5885e+10ns POS: x=90, y=95.6672, z=0; VEL:0, y=0, z=0
+7.5885e+10ns POS: x=90, y=95.6672, z=0; VEL:0, y=50.3097, z=0
